Date,ZINC18NOVFUT O,ZINC18NOVFUT H,ZINC18NOVFUT L,ZINC18NOVFUT C,ZINC18NOVFUT V
11/29/2018 5:13:00 PM,178.95,178.95,178.9,178.9,4
11/29/2018 5:12:00 PM,178.8,178.95,178.8,178.95,16
11/29/2018 5:11:00 PM,178.8,178.8,178.75,178.8,12
11/29/2018 5:10:00 PM,178.85,178.85,178.8,178.8,8
11/29/2018 5:09:00 PM,178.85,178.85,178.85,178.85,2
11/29/2018 5:08:00 PM,178.85,178.85,178.85,178.85,1
11/29/2018 5:07:00 PM,178.75,178.85,178.75,178.85,11
11/29/2018 5:06:00 PM,178.75,178.75,178.75,178.75,8
11/29/2018 5:05:00 PM,178.75,178.8,178.75,178.75,2
11/29/2018 5:04:00 PM,178.75,178.75,178.7,178.75,5
11/29/2018 5:03:00 PM,178.75,178.8,178.7,178.7,13
11/29/2018 5:02:00 PM,178.75,178.8,178.65,178.75,29
11/29/2018 5:01:00 PM,178.85,178.85,178.75,178.75,25
11/29/2018 5:00:00 PM,178.9,178.9,178.85,178.85,23
11/29/2018 4:59:00 PM,178.9,178.9,178.9,178.9,5
11/29/2018 4:58:00 PM,179,179,179,179,39
11/29/2018 4:57:00 PM,179,179.05,179,179.05,16
11/29/2018 4:56:00 PM,179.1,179.1,179,179,12
11/29/2018 4:55:00 PM,179,179.05,179,179.05,7
11/29/2018 4:54:00 PM,179,179.05,179,179,13
11/29/2018 4:53:00 PM,179.05,179.05,179,179,5
11/29/2018 4:52:00 PM,179.05,179.05,179.05,179.05,3
11/29/2018 4:51:00 PM,179.05,179.05,179,179.05,18
11/29/2018 4:50:00 PM,179,179.05,179,179.05,4
11/29/2018 4:49:00 PM,179.15,179.15,179,179,17
11/29/2018 4:48:00 PM,179.15,179.15,179.15,179.15,9
11/29/2018 4:47:00 PM,179.15,179.15,179.15,179.15,2
11/29/2018 4:46:00 PM,179.05,179.15,179.05,179.15,9
11/29/2018 4:45:00 PM,179.05,179.1,179.05,179.05,16
11/29/2018 4:44:00 PM,179.1,179.15,179.05,179.05,11
11/29/2018 4:43:00 PM,179.1,179.1,179.1,179.1,10
11/29/2018 4:42:00 PM,179.15,179.15,179.05,179.1,10
11/29/2018 4:41:00 PM,179.05,179.15,179.05,179.15,24
11/29/2018 4:40:00 PM,179,179.1,179,179.05,34
11/29/2018 4:39:00 PM,178.9,179,178.9,179,14
11/29/2018 4:38:00 PM,178.85,178.9,178.85,178.9,2
11/29/2018 4:37:00 PM,178.9,178.9,178.85,178.85,15
11/29/2018 4:36:00 PM,178.85,178.9,178.85,178.9,18
11/29/2018 4:35:00 PM,178.85,178.85,178.85,178.85,8
11/29/2018 4:34:00 PM,178.8,178.85,178.8,178.85,3
11/29/2018 4:33:00 PM,178.85,178.9,178.8,178.8,18
11/29/2018 4:32:00 PM,178.8,178.9,178.8,178.85,14
11/29/2018 4:31:00 PM,178.8,178.8,178.8,178.8,5
11/29/2018 4:30:00 PM,178.75,178.8,178.75,178.8,39
11/29/2018 4:29:00 PM,178.7,178.75,178.7,178.75,26
11/29/2018 4:28:00 PM,178.65,178.7,178.65,178.7,11
11/29/2018 4:27:00 PM,178.6,178.7,178.6,178.65,30
11/29/2018 4:26:00 PM,178.7,178.7,178.6,178.6,34
11/29/2018 4:25:00 PM,178.7,178.75,178.7,178.7,18
11/29/2018 4:24:00 PM,178.75,178.75,178.7,178.75,30
11/29/2018 4:23:00 PM,178.8,178.85,178.7,178.75,22
11/29/2018 4:22:00 PM,178.8,178.85,178.8,178.8,18
11/29/2018 4:21:00 PM,178.85,178.85,178.8,178.8,21
11/29/2018 4:20:00 PM,178.9,178.9,178.85,178.85,25
11/29/2018 4:19:00 PM,178.8,178.9,178.8,178.9,10
11/29/2018 4:18:00 PM,178.8,178.85,178.8,178.85,28
11/29/2018 4:17:00 PM,178.85,178.85,178.8,178.8,17
11/29/2018 4:16:00 PM,178.95,179,178.85,178.85,23
11/29/2018 4:15:00 PM,178.95,178.95,178.9,178.95,25
11/29/2018 4:14:00 PM,179.05,179.05,178.9,178.95,38
11/29/2018 4:13:00 PM,179,179.05,179,179.05,12
11/29/2018 4:12:00 PM,179.1,179.1,179,179,8
11/29/2018 4:11:00 PM,179.05,179.1,179.05,179.1,4
11/29/2018 4:10:00 PM,179,179.05,179,179.05,12
11/29/2018 4:09:00 PM,179,179.05,179,179,25
11/29/2018 4:08:00 PM,179.1,179.1,179,179,34
11/29/2018 4:07:00 PM,179.15,179.15,179.1,179.1,4
11/29/2018 4:06:00 PM,179.2,179.2,179.1,179.15,13
11/29/2018 4:05:00 PM,179.1,179.2,179.1,179.2,1
11/29/2018 4:04:00 PM,179.15,179.15,179.1,179.1,6
11/29/2018 4:03:00 PM,179.25,179.25,179.15,179.15,3
11/29/2018 4:02:00 PM,179.25,179.25,179.2,179.25,3
11/29/2018 4:01:00 PM,179.25,179.25,179.25,179.25,1
11/29/2018 4:00:00 PM,179.2,179.25,179.2,179.25,6
11/29/2018 3:59:00 PM,179.2,179.2,179.2,179.2,2
11/29/2018 3:58:00 PM,179.2,179.2,179.2,179.2,3
11/29/2018 3:57:00 PM,179.2,179.2,179.2,179.2,2
11/29/2018 3:56:00 PM,179.3,179.3,179.2,179.25,9
11/29/2018 3:55:00 PM,179.15,179.3,179.15,179.3,5
11/29/2018 3:54:00 PM,179.25,179.25,179.15,179.15,3
11/29/2018 3:53:00 PM,179.25,179.25,179.2,179.25,18
11/29/2018 3:52:00 PM,179.3,179.3,179.25,179.25,3
11/29/2018 3:51:00 PM,179.25,179.3,179.25,179.3,5
11/29/2018 3:50:00 PM,179.3,179.3,179.25,179.25,2
11/29/2018 3:49:00 PM,179.35,179.35,179.3,179.3,7
11/29/2018 3:48:00 PM,179.3,179.35,179.25,179.35,8
11/29/2018 3:47:00 PM,179.3,179.35,179.25,179.3,19
11/29/2018 3:46:00 PM,179.2,179.3,179.2,179.3,24
11/29/2018 3:45:00 PM,179.2,179.2,179.15,179.15,6
11/29/2018 3:44:00 PM,179.2,179.2,179.15,179.2,5
11/29/2018 3:43:00 PM,179.25,179.25,179.15,179.2,6
11/29/2018 3:42:00 PM,179.2,179.25,179.2,179.25,16
11/29/2018 3:41:00 PM,179.1,179.25,179.1,179.2,17
11/29/2018 3:40:00 PM,179.1,179.15,179.1,179.1,9
11/29/2018 3:39:00 PM,179.2,179.2,179.1,179.1,3
11/29/2018 3:38:00 PM,179.15,179.2,179.15,179.2,4
11/29/2018 3:37:00 PM,179.2,179.2,179.15,179.15,6
11/29/2018 3:36:00 PM,179.2,179.2,179.15,179.2,29
11/29/2018 3:35:00 PM,179.2,179.2,179.15,179.2,13
11/29/2018 3:34:00 PM,179.2,179.25,179.2,179.2,16
11/29/2018 3:33:00 PM,179.15,179.2,179.15,179.2,14
11/29/2018 3:32:00 PM,179.1,179.15,179.1,179.15,16
11/29/2018 3:31:00 PM,179.1,179.15,179.05,179.1,6
11/29/2018 3:30:00 PM,179.15,179.15,179.05,179.1,44
11/29/2018 3:29:00 PM,179.15,179.15,179.15,179.15,9
11/29/2018 3:28:00 PM,179.2,179.2,179.15,179.15,1
11/29/2018 3:27:00 PM,179.2,179.25,179.2,179.2,4
11/29/2018 3:26:00 PM,179.1,179.2,179.1,179.2,18
11/29/2018 3:25:00 PM,179.25,179.25,179.1,179.1,21
11/29/2018 3:24:00 PM,179.25,179.25,179.25,179.25,4
11/29/2018 3:23:00 PM,179.25,179.25,179.25,179.25,5
11/29/2018 3:22:00 PM,179.3,179.35,179.25,179.25,8
11/29/2018 3:21:00 PM,179.3,179.3,179.25,179.3,3
11/29/2018 3:20:00 PM,179.3,179.3,179.25,179.3,3
11/29/2018 3:19:00 PM,179.3,179.3,179.25,179.3,6
11/29/2018 3:18:00 PM,179.25,179.3,179.25,179.3,19
11/29/2018 3:17:00 PM,179.25,179.25,179.25,179.25,2
11/29/2018 3:16:00 PM,179.2,179.25,179.2,179.25,5
11/29/2018 3:15:00 PM,179.35,179.35,179.2,179.2,6
11/29/2018 3:14:00 PM,179.35,179.35,179.25,179.35,12
11/29/2018 3:13:00 PM,179.3,179.45,179.3,179.35,18
11/29/2018 3:12:00 PM,179.35,179.35,179.3,179.3,8
11/29/2018 3:11:00 PM,179.3,179.3,179.25,179.3,14
11/29/2018 3:10:00 PM,179.3,179.35,179.25,179.3,16
11/29/2018 3:09:00 PM,179.4,179.45,179.25,179.35,10
11/29/2018 3:08:00 PM,179.4,179.45,179.25,179.4,31
11/29/2018 3:07:00 PM,179.45,179.5,179.4,179.4,27
11/29/2018 3:06:00 PM,179.5,179.55,179.45,179.45,17
11/29/2018 3:05:00 PM,179.4,179.5,179.4,179.5,5
11/29/2018 3:04:00 PM,179.45,179.45,179.4,179.4,8
11/29/2018 3:03:00 PM,179.4,179.5,179.4,179.45,15
11/29/2018 3:02:00 PM,179.4,179.4,179.35,179.4,5
11/29/2018 3:01:00 PM,179.35,179.4,179.35,179.4,31
11/29/2018 3:00:00 PM,179.45,179.45,179.35,179.35,6
11/29/2018 2:59:00 PM,179.4,179.45,179.4,179.45,9
11/29/2018 2:58:00 PM,179.4,179.4,179.4,179.4,7
11/29/2018 2:57:00 PM,179.6,179.6,179.4,179.4,25
11/29/2018 2:56:00 PM,179.3,179.55,179.3,179.55,28
11/29/2018 2:55:00 PM,179.4,179.4,179.3,179.3,10
11/29/2018 2:54:00 PM,179.4,179.4,179.35,179.4,12
11/29/2018 2:53:00 PM,179.4,179.4,179.4,179.4,11
11/29/2018 2:52:00 PM,179.5,179.55,179.4,179.4,44
11/29/2018 2:51:00 PM,179.5,179.7,179.5,179.5,79
11/29/2018 2:50:00 PM,179.4,179.5,179.4,179.5,52
11/29/2018 2:49:00 PM,179.4,179.5,179.35,179.4,52
11/29/2018 2:48:00 PM,179.35,179.4,179.3,179.4,21
11/29/2018 2:47:00 PM,179.35,179.35,179.3,179.35,6
11/29/2018 2:46:00 PM,179.35,179.4,179.3,179.35,37
11/29/2018 2:45:00 PM,179.2,179.35,179.2,179.35,32
11/29/2018 2:44:00 PM,179.15,179.25,179.15,179.2,34
11/29/2018 2:43:00 PM,179.05,179.2,179.05,179.15,34
11/29/2018 2:42:00 PM,179.2,179.2,179.1,179.1,34
11/29/2018 2:41:00 PM,179.3,179.3,179.2,179.2,8
11/29/2018 2:40:00 PM,179.2,179.3,179.15,179.3,30
11/29/2018 2:39:00 PM,179.3,179.3,179.1,179.2,43
11/29/2018 2:38:00 PM,179.35,179.5,179.2,179.3,76
11/29/2018 2:37:00 PM,179.25,179.35,179.15,179.35,58
11/29/2018 2:36:00 PM,179.3,179.35,179.2,179.25,55
11/29/2018 2:35:00 PM,179.45,179.45,179.3,179.3,55
11/29/2018 2:34:00 PM,179.45,179.5,179.35,179.45,82
11/29/2018 2:33:00 PM,179.65,179.7,179.4,179.45,178
11/29/2018 2:32:00 PM,178.8,179.8,178.75,179.65,504
11/29/2018 2:31:00 PM,178.65,178.8,178.6,178.8,133
11/29/2018 2:30:00 PM,178.3,178.7,178.25,178.65,387
11/29/2018 2:29:00 PM,178.4,178.4,178.3,178.3,8
11/29/2018 2:28:00 PM,178.25,178.4,178.25,178.4,8
11/29/2018 2:27:00 PM,178.3,178.35,178.25,178.25,22
11/29/2018 2:26:00 PM,178.15,178.35,178.15,178.3,33
11/29/2018 2:25:00 PM,178.1,178.2,178.1,178.15,23
11/29/2018 2:24:00 PM,178.15,178.2,178.1,178.1,11
11/29/2018 2:23:00 PM,178.15,178.2,178.1,178.15,15
11/29/2018 2:22:00 PM,178.05,178.15,178.05,178.15,31
11/29/2018 2:21:00 PM,178,178.05,178,178.05,10
11/29/2018 2:20:00 PM,178.05,178.1,178,178,15
11/29/2018 2:19:00 PM,177.95,178.05,177.95,178.05,22
11/29/2018 2:18:00 PM,178.1,178.1,177.9,177.95,63
11/29/2018 2:17:00 PM,178.05,178.1,178.05,178.05,22
11/29/2018 2:16:00 PM,178.15,178.15,178.05,178.05,33
11/29/2018 2:15:00 PM,178.2,178.2,178.15,178.15,16
11/29/2018 2:14:00 PM,178.2,178.25,178.2,178.2,4
11/29/2018 2:13:00 PM,178.2,178.25,178.15,178.2,10
11/29/2018 2:12:00 PM,178.3,178.3,178.2,178.2,11
11/29/2018 2:11:00 PM,178.3,178.3,178.25,178.3,19
11/29/2018 2:10:00 PM,178.45,178.45,178.3,178.35,24
11/29/2018 2:09:00 PM,178.55,178.55,178.4,178.45,9
11/29/2018 2:08:00 PM,178.5,178.55,178.5,178.55,22
11/29/2018 2:07:00 PM,178.4,178.5,178.4,178.5,39
11/29/2018 2:06:00 PM,178.3,178.4,178.25,178.4,22
11/29/2018 2:05:00 PM,178.3,178.3,178.3,178.3,1
11/29/2018 2:04:00 PM,178.3,178.3,178.3,178.3,4
11/29/2018 2:03:00 PM,178.35,178.35,178.3,178.3,11
11/29/2018 2:02:00 PM,178.35,178.4,178.35,178.35,14
11/29/2018 2:01:00 PM,178.4,178.45,178.35,178.35,9
11/29/2018 2:00:00 PM,178.35,178.4,178.3,178.4,13
11/29/2018 1:59:00 PM,178.45,178.45,178.35,178.4,14
11/29/2018 1:58:00 PM,178.4,178.5,178.4,178.45,5
11/29/2018 1:57:00 PM,178.4,178.5,178.4,178.4,7
11/29/2018 1:56:00 PM,178.4,178.4,178.35,178.4,6
11/29/2018 1:55:00 PM,178.4,178.4,178.35,178.4,10
11/29/2018 1:54:00 PM,178.35,178.4,178.3,178.35,24
11/29/2018 1:53:00 PM,178.4,178.4,178.35,178.35,10
11/29/2018 1:52:00 PM,178.45,178.45,178.4,178.4,13
11/29/2018 1:51:00 PM,178.5,178.5,178.45,178.45,6
11/29/2018 1:50:00 PM,178.45,178.55,178.45,178.5,38
11/29/2018 1:49:00 PM,178.4,178.4,178.35,178.35,9
11/29/2018 1:48:00 PM,178.4,178.45,178.3,178.4,23
11/29/2018 1:47:00 PM,178.35,178.4,178.35,178.4,26
11/29/2018 1:46:00 PM,178.3,178.4,178.3,178.35,6
11/29/2018 1:45:00 PM,178.4,178.4,178.3,178.3,2
11/29/2018 1:44:00 PM,178.4,178.4,178.35,178.4,11
11/29/2018 1:43:00 PM,178.4,178.4,178.4,178.4,1
11/29/2018 1:42:00 PM,178.2,178.4,178.2,178.4,53
11/29/2018 1:41:00 PM,178.3,178.3,178.2,178.2,11
11/29/2018 1:40:00 PM,178.35,178.35,178.3,178.3,11
11/29/2018 1:39:00 PM,178.4,178.4,178.35,178.35,5
11/29/2018 1:38:00 PM,178.35,178.4,178.35,178.4,12
11/29/2018 1:37:00 PM,178.4,178.5,178.4,178.4,20
11/29/2018 1:36:00 PM,178.4,178.45,178.4,178.4,26
11/29/2018 1:35:00 PM,178.35,178.4,178.35,178.4,18
11/29/2018 1:34:00 PM,178.45,178.5,178.3,178.3,91
11/29/2018 1:33:00 PM,178.45,178.5,178.4,178.45,42
11/29/2018 1:32:00 PM,178.45,178.45,178.4,178.45,20
11/29/2018 1:31:00 PM,178.25,178.45,178.25,178.45,19
11/29/2018 1:30:00 PM,178.45,178.5,178.2,178.25,63
11/29/2018 1:29:00 PM,178.4,178.55,178.35,178.45,28
11/29/2018 1:28:00 PM,178.5,178.55,178.4,178.4,25
11/29/2018 1:27:00 PM,178.6,178.65,178.5,178.5,18
11/29/2018 1:26:00 PM,178.6,178.6,178.55,178.6,41
11/29/2018 1:25:00 PM,178.65,178.7,178.6,178.6,39
11/29/2018 1:24:00 PM,178.45,178.65,178.45,178.65,104
11/29/2018 1:23:00 PM,178.5,178.5,178.45,178.45,29
11/29/2018 1:22:00 PM,178.4,178.5,178.4,178.5,38
11/29/2018 1:21:00 PM,178.4,178.55,178.35,178.4,94
11/29/2018 1:20:00 PM,178.25,178.4,178.25,178.4,41
11/29/2018 1:19:00 PM,178.3,178.3,178.2,178.25,20
11/29/2018 1:18:00 PM,178.35,178.35,178.1,178.3,49
11/29/2018 1:17:00 PM,178.4,178.45,178.3,178.35,152
11/29/2018 1:16:00 PM,178.2,178.45,178.2,178.4,122
11/29/2018 1:15:00 PM,178.1,178.3,178.1,178.2,57
11/29/2018 1:14:00 PM,178.05,178.15,178.05,178.1,16
11/29/2018 1:13:00 PM,178.1,178.1,178,178.05,20
11/29/2018 1:12:00 PM,178.1,178.1,178,178.1,25
11/29/2018 1:11:00 PM,178.25,178.25,178.05,178.1,67
11/29/2018 1:10:00 PM,178.15,178.25,178.15,178.25,46
11/29/2018 1:09:00 PM,178.2,178.25,178.15,178.15,63
11/29/2018 1:08:00 PM,178,178.3,178,178.25,206
11/29/2018 1:07:00 PM,177.95,178.1,177.9,178,73
11/29/2018 1:06:00 PM,177.9,177.95,177.9,177.95,27
11/29/2018 1:05:00 PM,177.9,177.95,177.9,177.9,14
11/29/2018 1:04:00 PM,177.85,177.9,177.8,177.9,23
11/29/2018 1:03:00 PM,177.8,177.85,177.75,177.85,19
11/29/2018 1:02:00 PM,177.8,177.85,177.75,177.8,51
11/29/2018 1:01:00 PM,177.8,177.85,177.8,177.8,17
11/29/2018 1:00:00 PM,177.75,177.8,177.7,177.8,15
11/29/2018 12:59:00 PM,177.65,177.75,177.65,177.75,7
11/29/2018 12:58:00 PM,177.65,177.7,177.65,177.65,2
11/29/2018 12:57:00 PM,177.7,177.75,177.65,177.65,13
11/29/2018 12:56:00 PM,177.65,177.7,177.65,177.7,3
11/29/2018 12:55:00 PM,177.8,177.8,177.65,177.65,38
11/29/2018 12:54:00 PM,177.95,177.95,177.8,177.8,76
11/29/2018 12:53:00 PM,177.7,177.95,177.7,177.95,83
11/29/2018 12:52:00 PM,177.45,177.7,177.45,177.7,16
11/29/2018 12:51:00 PM,177.45,177.45,177.45,177.45,2
11/29/2018 12:50:00 PM,177.45,177.45,177.45,177.45,3
11/29/2018 12:49:00 PM,177.5,177.5,177.45,177.45,12
11/29/2018 12:48:00 PM,177.45,177.55,177.45,177.5,9
11/29/2018 12:47:00 PM,177.45,177.5,177.4,177.45,22
11/29/2018 12:46:00 PM,177.3,177.5,177.3,177.45,28
11/29/2018 12:45:00 PM,177.35,177.35,177.25,177.25,42
11/29/2018 12:44:00 PM,177.4,177.4,177.3,177.35,29
11/29/2018 12:43:00 PM,177.4,177.4,177.35,177.4,28
11/29/2018 12:42:00 PM,177.35,177.45,177.35,177.4,31
11/29/2018 12:41:00 PM,177.5,177.5,177.35,177.35,75
11/29/2018 12:40:00 PM,177.65,177.75,177.4,177.5,138
11/29/2018 12:39:00 PM,177.8,177.8,177.6,177.65,37
11/29/2018 12:38:00 PM,177.75,177.8,177.75,177.8,18
11/29/2018 12:37:00 PM,177.8,177.8,177.7,177.75,46
11/29/2018 12:36:00 PM,177.75,177.85,177.75,177.8,20
11/29/2018 12:35:00 PM,177.8,177.85,177.75,177.75,17
11/29/2018 12:34:00 PM,177.8,177.8,177.75,177.8,12
11/29/2018 12:33:00 PM,177.7,177.8,177.7,177.8,26
11/29/2018 12:32:00 PM,177.75,177.75,177.7,177.7,8
11/29/2018 12:31:00 PM,177.65,177.75,177.6,177.75,35
11/29/2018 12:30:00 PM,177.5,177.65,177.5,177.65,13
11/29/2018 12:29:00 PM,177.5,177.5,177.45,177.5,20
11/29/2018 12:28:00 PM,177.55,177.55,177.5,177.5,10
11/29/2018 12:27:00 PM,177.5,177.6,177.5,177.55,10
11/29/2018 12:26:00 PM,177.55,177.6,177.5,177.5,11
11/29/2018 12:25:00 PM,177.5,177.55,177.5,177.55,10
11/29/2018 12:24:00 PM,177.55,177.6,177.5,177.5,4
11/29/2018 12:23:00 PM,177.6,177.6,177.55,177.55,5
11/29/2018 12:22:00 PM,177.5,177.6,177.5,177.6,15
11/29/2018 12:21:00 PM,177.4,177.5,177.4,177.5,7
11/29/2018 12:20:00 PM,177.5,177.55,177.4,177.4,14
11/29/2018 12:19:00 PM,177.6,177.65,177.5,177.5,11
11/29/2018 12:18:00 PM,177.6,177.65,177.6,177.6,13
11/29/2018 12:17:00 PM,177.65,177.65,177.6,177.6,19
11/29/2018 12:16:00 PM,177.5,177.65,177.5,177.65,22
11/29/2018 12:15:00 PM,177.45,177.55,177.45,177.5,23
11/29/2018 12:14:00 PM,177.35,177.45,177.35,177.45,8
11/29/2018 12:13:00 PM,177.35,177.35,177.35,177.35,16
11/29/2018 12:12:00 PM,177.45,177.45,177.35,177.35,23
11/29/2018 12:11:00 PM,177.3,177.45,177.3,177.45,25
11/29/2018 12:10:00 PM,177.35,177.4,177.3,177.35,25
11/29/2018 12:09:00 PM,177.3,177.35,177.3,177.35,35
11/29/2018 12:08:00 PM,177.35,177.4,177.3,177.3,29
11/29/2018 12:07:00 PM,177.4,177.4,177.3,177.35,38
11/29/2018 12:06:00 PM,177.4,177.45,177.35,177.4,30
11/29/2018 12:05:00 PM,177.45,177.45,177.3,177.4,49
11/29/2018 12:04:00 PM,177.4,177.45,177.35,177.4,48
11/29/2018 12:03:00 PM,177.4,177.45,177.35,177.4,21
11/29/2018 12:02:00 PM,177.4,177.4,177.3,177.4,133
11/29/2018 12:01:00 PM,177.65,177.65,177.45,177.45,32
11/29/2018 12:00:00 PM,177.6,177.65,177.6,177.65,13
11/29/2018 11:59:00 AM,177.6,177.6,177.55,177.6,7
11/29/2018 11:58:00 AM,177.5,177.65,177.5,177.6,30
11/29/2018 11:57:00 AM,177.55,177.6,177.5,177.5,12
11/29/2018 11:56:00 AM,177.5,177.6,177.5,177.55,13
11/29/2018 11:55:00 AM,177.45,177.5,177.45,177.5,18
11/29/2018 11:54:00 AM,177.55,177.55,177.45,177.5,27
11/29/2018 11:53:00 AM,177.6,177.7,177.55,177.55,14
11/29/2018 11:52:00 AM,177.55,177.7,177.55,177.6,26
11/29/2018 11:51:00 AM,177.65,177.7,177.55,177.55,19
11/29/2018 11:50:00 AM,177.6,177.65,177.55,177.65,19
11/29/2018 11:49:00 AM,177.5,177.6,177.5,177.6,20
11/29/2018 11:48:00 AM,177.5,177.5,177.5,177.5,17
11/29/2018 11:47:00 AM,177.5,177.55,177.45,177.5,36
11/29/2018 11:46:00 AM,177.6,177.6,177.5,177.5,40
11/29/2018 11:45:00 AM,177.7,177.7,177.6,177.6,16
11/29/2018 11:44:00 AM,177.7,177.7,177.65,177.7,14
11/29/2018 11:43:00 AM,177.75,177.8,177.65,177.7,36
11/29/2018 11:42:00 AM,177.7,177.75,177.65,177.75,21
11/29/2018 11:41:00 AM,177.7,177.75,177.65,177.7,17
11/29/2018 11:40:00 AM,177.7,177.7,177.7,177.7,1
11/29/2018 11:39:00 AM,177.7,177.7,177.7,177.7,17
11/29/2018 11:38:00 AM,177.6,177.7,177.55,177.7,18
11/29/2018 11:37:00 AM,177.65,177.65,177.55,177.6,24
11/29/2018 11:36:00 AM,177.6,177.7,177.55,177.65,32
11/29/2018 11:35:00 AM,177.85,177.85,177.5,177.6,47
11/29/2018 11:34:00 AM,177.85,177.85,177.7,177.85,27
11/29/2018 11:33:00 AM,177.85,177.9,177.8,177.85,16
11/29/2018 11:32:00 AM,177.85,177.85,177.85,177.85,30
11/29/2018 11:31:00 AM,177.85,177.85,177.85,177.85,29
11/29/2018 11:30:00 AM,177.8,177.9,177.8,177.85,22
11/29/2018 11:29:00 AM,177.75,177.9,177.75,177.8,55
11/29/2018 11:28:00 AM,177.75,177.8,177.7,177.75,66
11/29/2018 11:27:00 AM,177.8,177.9,177.7,177.8,41
11/29/2018 11:26:00 AM,177.6,177.85,177.55,177.8,60
11/29/2018 11:25:00 AM,177.7,177.75,177.55,177.6,159
11/29/2018 11:24:00 AM,177.45,177.7,177.3,177.7,176
11/29/2018 11:23:00 AM,177.7,177.7,177.4,177.45,134
11/29/2018 11:22:00 AM,177.85,177.85,177.7,177.7,20
11/29/2018 11:21:00 AM,177.8,177.8,177.8,177.8,6
11/29/2018 11:20:00 AM,177.75,177.8,177.75,177.8,15
11/29/2018 11:19:00 AM,177.8,177.8,177.75,177.8,7
11/29/2018 11:18:00 AM,177.8,177.8,177.75,177.8,6
11/29/2018 11:17:00 AM,177.75,177.85,177.75,177.85,15
11/29/2018 11:16:00 AM,177.75,177.85,177.75,177.75,16
11/29/2018 11:15:00 AM,177.75,177.75,177.75,177.75,8
11/29/2018 11:14:00 AM,177.75,177.75,177.7,177.75,8
11/29/2018 11:13:00 AM,177.75,177.8,177.7,177.7,11
11/29/2018 11:12:00 AM,177.75,177.75,177.75,177.75,2
11/29/2018 11:11:00 AM,177.8,177.85,177.8,177.8,14
11/29/2018 11:10:00 AM,177.85,177.9,177.85,177.85,13
11/29/2018 11:09:00 AM,177.85,177.85,177.85,177.85,5
11/29/2018 11:08:00 AM,177.85,177.9,177.8,177.85,32
11/29/2018 11:07:00 AM,177.85,177.85,177.85,177.85,12
11/29/2018 11:06:00 AM,177.85,177.85,177.8,177.85,33
11/29/2018 11:05:00 AM,177.85,177.9,177.85,177.85,16
11/29/2018 11:04:00 AM,177.8,177.85,177.8,177.85,14
11/29/2018 11:03:00 AM,177.75,177.85,177.7,177.8,35
11/29/2018 11:02:00 AM,177.75,177.75,177.75,177.75,3
11/29/2018 11:01:00 AM,177.8,177.8,177.75,177.75,12
11/29/2018 11:00:00 AM,177.75,177.8,177.75,177.8,12
11/29/2018 10:59:00 AM,177.8,177.85,177.75,177.75,9
11/29/2018 10:58:00 AM,177.8,177.9,177.75,177.8,23
11/29/2018 10:57:00 AM,177.8,177.8,177.75,177.75,15
11/29/2018 10:56:00 AM,177.85,177.85,177.8,177.8,25
11/29/2018 10:55:00 AM,177.9,177.9,177.85,177.85,12
11/29/2018 10:54:00 AM,177.9,177.95,177.9,177.9,7
11/29/2018 10:53:00 AM,177.9,177.9,177.9,177.9,2
11/29/2018 10:52:00 AM,177.9,177.95,177.9,177.9,11
11/29/2018 10:51:00 AM,177.9,177.95,177.9,177.95,7
11/29/2018 10:50:00 AM,177.9,177.9,177.9,177.9,2
11/29/2018 10:49:00 AM,177.95,177.95,177.9,177.9,8
11/29/2018 10:48:00 AM,178,178,177.95,177.95,4
11/29/2018 10:47:00 AM,177.9,178,177.9,177.9,22
11/29/2018 10:46:00 AM,177.85,177.9,177.85,177.9,8
11/29/2018 10:45:00 AM,177.95,177.95,177.85,177.85,8
11/29/2018 10:44:00 AM,177.9,177.95,177.9,177.95,9
11/29/2018 10:43:00 AM,177.9,177.95,177.9,177.9,7
11/29/2018 10:42:00 AM,177.85,177.9,177.85,177.9,9
11/29/2018 10:41:00 AM,177.9,177.9,177.85,177.85,8
11/29/2018 10:40:00 AM,177.9,177.95,177.9,177.9,8
11/29/2018 10:39:00 AM,177.95,177.95,177.85,177.9,18
11/29/2018 10:38:00 AM,177.9,178,177.9,177.95,40
11/29/2018 10:37:00 AM,177.9,177.9,177.85,177.9,6
11/29/2018 10:36:00 AM,177.85,177.9,177.85,177.9,24
11/29/2018 10:35:00 AM,177.8,177.85,177.75,177.85,24
11/29/2018 10:34:00 AM,177.75,177.8,177.75,177.8,12
11/29/2018 10:33:00 AM,177.75,177.75,177.7,177.75,14
11/29/2018 10:32:00 AM,177.75,177.75,177.7,177.75,5
11/29/2018 10:31:00 AM,177.75,177.75,177.75,177.75,5
11/29/2018 10:30:00 AM,177.8,177.8,177.75,177.75,21
11/29/2018 10:29:00 AM,177.85,177.85,177.8,177.8,22
11/29/2018 10:28:00 AM,177.9,177.9,177.85,177.85,10
11/29/2018 10:27:00 AM,177.85,177.9,177.85,177.9,10
11/29/2018 10:26:00 AM,177.85,177.85,177.85,177.85,2
11/29/2018 10:25:00 AM,177.85,177.85,177.85,177.85,4
11/29/2018 10:24:00 AM,177.85,177.9,177.85,177.85,7
11/29/2018 10:23:00 AM,177.9,177.9,177.85,177.85,2
11/29/2018 10:22:00 AM,177.85,177.9,177.85,177.9,16
