Date,FEDERALBNK-EQ O,FEDERALBNK-EQ H,FEDERALBNK-EQ L,FEDERALBNK-EQ C,FEDERALBNK-EQ V
11/29/2018 1:59:00 PM,84.7,84.7,84.5,84.5,161030
11/29/2018 1:58:00 PM,84.9,84.9,84.55,84.65,222753
11/29/2018 1:57:00 PM,84.9,84.9,84.8,84.9,18413
11/29/2018 1:56:00 PM,84.95,84.95,84.8,84.85,47736
11/29/2018 1:55:00 PM,84.95,84.95,84.85,84.95,24294
11/29/2018 1:54:00 PM,85.2,85.2,84.9,84.9,119190
11/29/2018 1:53:00 PM,85.2,85.2,85.1,85.15,69606
11/29/2018 1:52:00 PM,85.2,85.25,85.1,85.1,96450
11/29/2018 1:51:00 PM,85.2,85.25,85.15,85.2,31850
11/29/2018 1:50:00 PM,85.35,85.35,85.2,85.25,20224
11/29/2018 1:49:00 PM,85.25,85.3,85.2,85.3,42207
11/29/2018 1:48:00 PM,85.2,85.25,85.1,85.25,23840
11/29/2018 1:47:00 PM,85.3,85.3,85.1,85.2,59616
11/29/2018 1:46:00 PM,85.35,85.35,85.2,85.2,27205
11/29/2018 1:45:00 PM,85.3,85.3,85.2,85.3,21498
11/29/2018 1:44:00 PM,85.2,85.3,85.15,85.3,18509
11/29/2018 1:43:00 PM,85.3,85.3,85.15,85.2,43676
11/29/2018 1:42:00 PM,85.3,85.3,85.2,85.3,16636
11/29/2018 1:41:00 PM,85.3,85.3,85.25,85.3,15760
11/29/2018 1:40:00 PM,85.3,85.3,85.25,85.3,11517
11/29/2018 1:39:00 PM,85.25,85.3,85.2,85.3,11506
11/29/2018 1:38:00 PM,85.35,85.35,85.2,85.2,13287
11/29/2018 1:37:00 PM,85.35,85.35,85.25,85.35,10510
11/29/2018 1:36:00 PM,85.35,85.35,85.25,85.3,13921
11/29/2018 1:35:00 PM,85.25,85.35,85.2,85.35,26377
11/29/2018 1:34:00 PM,85.25,85.25,85.2,85.25,11574
11/29/2018 1:33:00 PM,85.3,85.3,85.2,85.2,10394
11/29/2018 1:32:00 PM,85.25,85.3,85.15,85.25,15903
11/29/2018 1:31:00 PM,85.25,85.3,85.2,85.25,20972
11/29/2018 1:30:00 PM,85.25,85.25,85.15,85.25,12864
11/29/2018 1:29:00 PM,85.25,85.25,85.15,85.25,16077
11/29/2018 1:28:00 PM,85.2,85.25,85.1,85.2,64360
11/29/2018 1:27:00 PM,85.25,85.3,85.15,85.2,64198
11/29/2018 1:26:00 PM,85.25,85.3,85.2,85.3,20906
11/29/2018 1:25:00 PM,85.3,85.3,85.2,85.25,15387
11/29/2018 1:24:00 PM,85.25,85.35,85.2,85.3,20424
11/29/2018 1:23:00 PM,85.3,85.3,85.2,85.25,13532
11/29/2018 1:22:00 PM,85.2,85.3,85.2,85.3,19343
11/29/2018 1:21:00 PM,85.35,85.35,85.2,85.25,14845
11/29/2018 1:20:00 PM,85.4,85.4,85.3,85.35,15909
11/29/2018 1:19:00 PM,85.4,85.45,85.3,85.4,19958
11/29/2018 1:18:00 PM,85.4,85.5,85.4,85.4,19297
11/29/2018 1:17:00 PM,85.55,85.55,85.4,85.45,25785
11/29/2018 1:16:00 PM,85.4,85.65,85.3,85.5,181418
11/29/2018 1:15:00 PM,85.35,85.4,85.25,85.35,28514
11/29/2018 1:14:00 PM,85.35,85.4,85.25,85.35,26755
11/29/2018 1:13:00 PM,85.3,85.4,85.25,85.25,75751
11/29/2018 1:12:00 PM,85.25,85.3,85.2,85.25,22501
11/29/2018 1:11:00 PM,85.25,85.25,85.15,85.25,18766
11/29/2018 1:10:00 PM,85.2,85.25,85.1,85.25,41981
11/29/2018 1:09:00 PM,85.2,85.2,85.05,85.15,24643
11/29/2018 1:08:00 PM,85.2,85.2,85.1,85.2,11975
11/29/2018 1:07:00 PM,85.2,85.2,85.1,85.2,9681
11/29/2018 1:06:00 PM,85.25,85.25,85.1,85.15,16494
11/29/2018 1:05:00 PM,85.2,85.3,85.2,85.25,22257
11/29/2018 1:04:00 PM,85.2,85.3,85.1,85.2,46408
11/29/2018 1:03:00 PM,85,85.2,85,85.2,14502
11/29/2018 1:02:00 PM,85.15,85.25,85,85,81640
11/29/2018 1:01:00 PM,85.2,85.2,85.15,85.2,12210
11/29/2018 1:00:00 PM,85.2,85.2,85.15,85.2,16810
11/29/2018 12:59:00 PM,85.15,85.2,85.1,85.2,26607
11/29/2018 12:58:00 PM,85.1,85.15,85.05,85.15,27130
11/29/2018 12:57:00 PM,85.1,85.1,85.05,85.1,14863
11/29/2018 12:56:00 PM,85.1,85.1,85.05,85.1,13389
11/29/2018 12:55:00 PM,85.1,85.1,85.05,85.1,13124
11/29/2018 12:54:00 PM,85.05,85.1,85,85.1,16839
11/29/2018 12:53:00 PM,85.05,85.05,85,85,13399
11/29/2018 12:52:00 PM,85.05,85.05,85,85.05,56569
11/29/2018 12:51:00 PM,85,85.05,84.95,85.05,41042
11/29/2018 12:50:00 PM,84.95,85,84.9,85,14933
11/29/2018 12:49:00 PM,84.9,85,84.75,84.95,83884
11/29/2018 12:48:00 PM,85,85,84.95,84.95,21267
11/29/2018 12:47:00 PM,84.95,85,84.9,85,25744
11/29/2018 12:46:00 PM,84.95,84.95,84.9,84.9,11357
11/29/2018 12:45:00 PM,85,85,84.9,84.95,16409
11/29/2018 12:44:00 PM,84.95,85,84.9,85,32048
11/29/2018 12:43:00 PM,85,85,84.9,85,74843
11/29/2018 12:42:00 PM,85.1,85.1,84.9,85,47815
11/29/2018 12:41:00 PM,85.05,85.1,85,85.1,18316
11/29/2018 12:40:00 PM,85.1,85.1,85,85,29768
11/29/2018 12:39:00 PM,85.05,85.1,85,85.1,23832
11/29/2018 12:38:00 PM,85.05,85.1,85,85.05,12721
11/29/2018 12:37:00 PM,85.05,85.05,84.95,85.05,38045
11/29/2018 12:36:00 PM,85.1,85.1,85,85.05,23118
11/29/2018 12:35:00 PM,85.1,85.1,85,85.05,11324
11/29/2018 12:34:00 PM,85.05,85.1,85,85.1,29685
11/29/2018 12:33:00 PM,85,85.1,85,85,25319
11/29/2018 12:32:00 PM,85.1,85.1,85,85.05,14893
11/29/2018 12:31:00 PM,85.1,85.1,85,85.1,13905
11/29/2018 12:30:00 PM,85.1,85.1,85.05,85.1,12975
11/29/2018 12:29:00 PM,85.1,85.1,85,85.05,25979
11/29/2018 12:28:00 PM,85.1,85.1,85,85.1,14703
11/29/2018 12:27:00 PM,85.1,85.1,84.95,85,67472
11/29/2018 12:26:00 PM,85.1,85.1,85,85.1,12818
11/29/2018 12:25:00 PM,85.05,85.1,85,85.1,14942
11/29/2018 12:24:00 PM,85.1,85.1,85.05,85.1,11600
11/29/2018 12:23:00 PM,85.05,85.1,85,85.1,15362
11/29/2018 12:22:00 PM,85.1,85.1,85,85,20781
11/29/2018 12:21:00 PM,85.05,85.1,85,85.1,14455
11/29/2018 12:20:00 PM,85.05,85.05,84.95,85.05,15652
11/29/2018 12:19:00 PM,85.1,85.1,85,85.05,29412
11/29/2018 12:18:00 PM,85.05,85.1,85,85.1,15295
11/29/2018 12:17:00 PM,85,85.05,84.95,85.05,18924
11/29/2018 12:16:00 PM,85,85,84.9,85,18904
11/29/2018 12:15:00 PM,85.15,85.2,84.9,84.9,75801
11/29/2018 12:14:00 PM,84.9,85.15,84.8,85.15,287112
11/29/2018 12:13:00 PM,85.4,85.4,85,85,165944
11/29/2018 12:12:00 PM,85.65,85.75,85.3,85.4,261906
11/29/2018 12:11:00 PM,85.3,85.7,85.3,85.7,281065
11/29/2018 12:10:00 PM,85.15,85.3,85.15,85.3,71779
11/29/2018 12:09:00 PM,85.2,85.3,85.1,85.25,49343
11/29/2018 12:08:00 PM,85.2,85.2,85.1,85.2,19944
11/29/2018 12:07:00 PM,85.15,85.3,85.1,85.2,33441
11/29/2018 12:06:00 PM,85.25,85.3,85.1,85.2,90563
11/29/2018 12:05:00 PM,85.1,85.25,85,85.25,126160
11/29/2018 12:04:00 PM,84.95,85.1,84.85,85.1,84519
11/29/2018 12:03:00 PM,84.95,84.95,84.85,84.95,22040
11/29/2018 12:02:00 PM,84.95,84.95,84.9,84.95,14944
11/29/2018 12:01:00 PM,84.95,85,84.9,84.95,24694
11/29/2018 12:00:00 PM,84.9,84.95,84.85,84.95,19686
11/29/2018 11:59:00 AM,85,85,84.85,84.9,42483
11/29/2018 11:58:00 AM,85,85,84.85,85,30895
11/29/2018 11:57:00 AM,84.95,85,84.9,85,33763
11/29/2018 11:56:00 AM,84.9,85,84.85,84.95,32439
11/29/2018 11:55:00 AM,84.8,84.95,84.8,84.85,36488
11/29/2018 11:54:00 AM,84.9,84.9,84.75,84.75,112769
11/29/2018 11:53:00 AM,85,85,84.9,84.9,49311
11/29/2018 11:52:00 AM,85.05,85.05,84.95,85,48573
11/29/2018 11:51:00 AM,85.05,85.05,85,85.05,39264
11/29/2018 11:50:00 AM,85.1,85.1,85,85.05,18230
11/29/2018 11:49:00 AM,85,85.1,85,85,34690
11/29/2018 11:48:00 AM,85.1,85.1,85,85.1,23512
11/29/2018 11:47:00 AM,85.1,85.1,85,85.1,15107
11/29/2018 11:46:00 AM,85,85.1,85,85.1,14585
11/29/2018 11:45:00 AM,85.1,85.1,85,85.05,15834
11/29/2018 11:44:00 AM,85.05,85.1,85,85.1,18162
11/29/2018 11:43:00 AM,85.05,85.1,85,85.05,24574
11/29/2018 11:42:00 AM,85,85.1,85,85.05,21092
11/29/2018 11:41:00 AM,85.1,85.1,85,85.1,20630
11/29/2018 11:40:00 AM,85.1,85.1,85.05,85.1,19600
11/29/2018 11:39:00 AM,85.1,85.1,85,85.1,17641
11/29/2018 11:38:00 AM,85.15,85.15,85,85.1,28558
11/29/2018 11:37:00 AM,85.1,85.15,85.05,85.15,15277
11/29/2018 11:36:00 AM,85.05,85.15,85,85.15,17818
11/29/2018 11:35:00 AM,85.1,85.15,85.05,85.05,14607
11/29/2018 11:34:00 AM,85.15,85.15,85.05,85.15,13736
11/29/2018 11:33:00 AM,85.2,85.2,85.1,85.15,33720
11/29/2018 11:32:00 AM,85.1,85.2,85.05,85.15,25283
11/29/2018 11:31:00 AM,85.1,85.2,85,85.15,45991
11/29/2018 11:30:00 AM,85.2,85.2,85,85.05,38950
11/29/2018 11:29:00 AM,85.15,85.2,85.1,85.1,35132
11/29/2018 11:28:00 AM,85.15,85.2,85.1,85.2,19954
11/29/2018 11:27:00 AM,85.1,85.2,84.95,85.1,94056
11/29/2018 11:26:00 AM,85.1,85.1,84.95,85.1,41015
11/29/2018 11:25:00 AM,85.15,85.15,84.95,85.1,78133
11/29/2018 11:24:00 AM,85.05,85.2,85.05,85.2,25765
11/29/2018 11:23:00 AM,85.2,85.25,85,85.15,84070
11/29/2018 11:22:00 AM,85.2,85.3,85.1,85.2,34819
11/29/2018 11:21:00 AM,85.1,85.2,85,85.2,15563
11/29/2018 11:20:00 AM,85.1,85.1,84.95,85.1,73370
11/29/2018 11:19:00 AM,85.05,85.1,85,85.1,86951
11/29/2018 11:18:00 AM,85.3,85.3,84.9,84.95,165693
11/29/2018 11:17:00 AM,85.25,85.3,85.2,85.25,24086
11/29/2018 11:16:00 AM,85.2,85.25,85.15,85.25,35214
11/29/2018 11:15:00 AM,85.2,85.25,85.1,85.2,41879
11/29/2018 11:14:00 AM,85.2,85.25,85.1,85.15,99680
11/29/2018 11:13:00 AM,85.2,85.3,85.15,85.2,70165
11/29/2018 11:12:00 AM,85.25,85.3,85.2,85.2,38256
11/29/2018 11:11:00 AM,85.4,85.4,85.25,85.3,81086
11/29/2018 11:10:00 AM,85.4,85.45,85.35,85.4,38373
11/29/2018 11:09:00 AM,85.45,85.55,85.4,85.4,89893
11/29/2018 11:08:00 AM,85.55,85.55,85.3,85.45,71201
11/29/2018 11:07:00 AM,85.65,85.8,85.45,85.55,157521
11/29/2018 11:06:00 AM,85,85.75,85,85.65,437466
11/29/2018 11:05:00 AM,85.1,85.1,85,85.05,75685
11/29/2018 11:04:00 AM,85.1,85.15,85,85.05,78867
11/29/2018 11:03:00 AM,85.05,85.15,84.95,85.1,145343
11/29/2018 11:02:00 AM,85.05,85.15,85,85.05,136203
11/29/2018 11:01:00 AM,85,85.05,84.9,85,77069
11/29/2018 11:00:00 AM,85,85.05,85,85,41947
11/29/2018 10:59:00 AM,85,85.1,84.95,85.05,53903
11/29/2018 10:58:00 AM,85.15,85.15,84.9,85,124324
11/29/2018 10:57:00 AM,85.1,85.15,85,85.05,76401
11/29/2018 10:56:00 AM,85.15,85.2,85,85.05,91697
11/29/2018 10:55:00 AM,84.95,85.1,84.95,85.1,111298
11/29/2018 10:54:00 AM,85.1,85.1,84.95,84.95,107351
11/29/2018 10:53:00 AM,84.95,85.2,84.95,85.15,122895
11/29/2018 10:52:00 AM,85.25,85.25,84.95,84.95,135265
11/29/2018 10:51:00 AM,85.2,85.3,85.15,85.25,118267
11/29/2018 10:50:00 AM,85.05,85.3,85,85.2,253487
11/29/2018 10:49:00 AM,84.9,85.1,84.75,85,263599
11/29/2018 10:48:00 AM,84.9,85.05,84.9,84.9,242365
11/29/2018 10:47:00 AM,85,85.3,84.8,84.9,375290
11/29/2018 10:46:00 AM,84.6,85.1,84.6,85,842010
11/29/2018 10:45:00 AM,84.35,84.65,84.35,84.6,395453
11/29/2018 10:44:00 AM,84.2,84.45,84.2,84.4,167069
11/29/2018 10:43:00 AM,84.05,84.25,83.95,84.2,230317
11/29/2018 10:42:00 AM,83.8,84.1,83.8,84,234688
11/29/2018 10:41:00 AM,83.75,83.95,83.75,83.85,191427
11/29/2018 10:40:00 AM,83.7,83.8,83.65,83.75,86878
11/29/2018 10:39:00 AM,83.65,83.75,83.6,83.75,79014
11/29/2018 10:38:00 AM,83.55,83.65,83.5,83.6,68650
11/29/2018 10:37:00 AM,83.5,83.55,83.4,83.5,50342
11/29/2018 10:36:00 AM,83.35,83.55,83.3,83.55,164670
11/29/2018 10:35:00 AM,83.3,83.35,83.2,83.35,110329
11/29/2018 10:34:00 AM,83.25,83.3,83.25,83.3,14478
11/29/2018 10:33:00 AM,83.15,83.25,83.15,83.25,26415
11/29/2018 10:32:00 AM,83.2,83.2,83.1,83.2,24002
11/29/2018 10:31:00 AM,83.2,83.2,83.1,83.2,14586
11/29/2018 10:30:00 AM,83.2,83.2,83.1,83.2,18609
11/29/2018 10:29:00 AM,83.15,83.25,83.15,83.2,16949
11/29/2018 10:28:00 AM,83.25,83.25,83.15,83.15,25220
11/29/2018 10:27:00 AM,83.15,83.25,83.15,83.25,10987
11/29/2018 10:26:00 AM,83.2,83.2,83.15,83.15,18941
11/29/2018 10:25:00 AM,83.2,83.2,83.15,83.2,15681
11/29/2018 10:24:00 AM,83.2,83.3,83.15,83.2,16474
11/29/2018 10:23:00 AM,83.25,83.3,83.2,83.2,23083
11/29/2018 10:22:00 AM,83.2,83.3,83.2,83.3,17912
11/29/2018 10:21:00 AM,83.3,83.3,83.2,83.2,24113
11/29/2018 10:20:00 AM,83.25,83.3,83.2,83.3,43150
11/29/2018 10:19:00 AM,83.25,83.25,83.2,83.25,15057
11/29/2018 10:18:00 AM,83.25,83.25,83.2,83.25,15609
11/29/2018 10:17:00 AM,83.25,83.25,83.15,83.25,26168
11/29/2018 10:16:00 AM,83.25,83.25,83.2,83.25,25588
11/29/2018 10:15:00 AM,83.2,83.25,83.15,83.25,11547
11/29/2018 10:14:00 AM,83.2,83.25,83.1,83.2,25901
11/29/2018 10:13:00 AM,83.15,83.2,83.1,83.2,25249
11/29/2018 10:12:00 AM,83.05,83.2,83.05,83.15,38103
11/29/2018 10:11:00 AM,83.1,83.15,83,83.05,21238
11/29/2018 10:10:00 AM,83.15,83.2,83.1,83.1,25317
11/29/2018 10:09:00 AM,83.2,83.2,83.1,83.1,23331
11/29/2018 10:08:00 AM,83.2,83.2,83.1,83.2,26796
11/29/2018 10:07:00 AM,83.15,83.2,83.1,83.15,17784
11/29/2018 10:06:00 AM,83.2,83.2,83.1,83.2,20438
11/29/2018 10:05:00 AM,83.1,83.2,83.1,83.2,31005
11/29/2018 10:04:00 AM,83.15,83.2,83.05,83.15,29594
11/29/2018 10:03:00 AM,83.05,83.15,83,83.1,34917
11/29/2018 10:02:00 AM,83.2,83.2,83,83.05,43156
11/29/2018 10:01:00 AM,83.15,83.2,83.1,83.15,26802
11/29/2018 10:00:00 AM,83.2,83.25,83.15,83.2,57023
11/29/2018 9:59:00 AM,83.2,83.3,83.15,83.25,40934
11/29/2018 9:58:00 AM,83.3,83.3,83.25,83.3,74031
11/29/2018 9:57:00 AM,83.25,83.3,83.15,83.25,101097
11/29/2018 9:56:00 AM,83,83.25,82.9,83.25,177081
11/29/2018 9:55:00 AM,83,83.05,82.85,83,89417
11/29/2018 9:54:00 AM,83,83,82.95,82.95,40410
11/29/2018 9:53:00 AM,82.9,83.1,82.85,83,123613
11/29/2018 9:52:00 AM,82.85,82.9,82.8,82.85,57934
11/29/2018 9:51:00 AM,82.8,82.9,82.75,82.85,53132
11/29/2018 9:50:00 AM,82.85,82.85,82.75,82.8,58605
11/29/2018 9:49:00 AM,82.8,82.85,82.7,82.85,37893
11/29/2018 9:48:00 AM,82.75,82.8,82.65,82.8,11440
11/29/2018 9:47:00 AM,82.75,82.85,82.65,82.65,26642
11/29/2018 9:46:00 AM,82.85,82.85,82.7,82.8,15589
11/29/2018 9:45:00 AM,82.75,82.85,82.7,82.8,31659
11/29/2018 9:44:00 AM,82.75,82.75,82.6,82.75,41745
11/29/2018 9:43:00 AM,82.85,82.85,82.6,82.7,124248
11/29/2018 9:42:00 AM,82.8,82.85,82.75,82.8,21502
11/29/2018 9:41:00 AM,82.85,82.85,82.75,82.75,17683
11/29/2018 9:40:00 AM,82.7,82.85,82.7,82.85,33448
11/29/2018 9:39:00 AM,82.95,83,82.7,82.75,64273
11/29/2018 9:38:00 AM,82.7,83,82.7,82.9,99365
11/29/2018 9:37:00 AM,82.6,82.75,82.6,82.7,28332
11/29/2018 9:36:00 AM,82.6,82.65,82.5,82.65,24195
11/29/2018 9:35:00 AM,82.6,82.6,82.5,82.6,16613
11/29/2018 9:34:00 AM,82.65,82.65,82.55,82.6,22872
11/29/2018 9:33:00 AM,82.7,82.8,82.55,82.7,44778
11/29/2018 9:32:00 AM,82.7,82.8,82.7,82.8,14797
11/29/2018 9:31:00 AM,82.9,83,82.7,82.8,56743
11/29/2018 9:30:00 AM,83.05,83.05,82.95,83,59517
11/29/2018 9:29:00 AM,82.85,83.1,82.75,83,291859
11/29/2018 9:28:00 AM,82.45,82.75,82.45,82.75,96928
11/29/2018 9:27:00 AM,82.5,82.5,82.4,82.45,30523
11/29/2018 9:26:00 AM,82.4,82.55,82.4,82.5,47347
11/29/2018 9:25:00 AM,82.55,82.55,82.4,82.5,55772
11/29/2018 9:24:00 AM,82.4,82.55,82.4,82.55,105509
11/29/2018 9:23:00 AM,82.4,82.5,82.35,82.5,67336
11/29/2018 9:22:00 AM,82.3,82.45,82.25,82.35,30009
11/29/2018 9:21:00 AM,82.15,82.5,82.05,82.25,99617
11/29/2018 9:20:00 AM,81.9,82.15,81.9,82.05,54004
11/29/2018 9:19:00 AM,81.7,81.95,81.7,81.85,43711
11/29/2018 9:18:00 AM,81.85,81.9,81.7,81.8,50779
11/29/2018 9:17:00 AM,81.9,82,81.8,81.85,42852
11/29/2018 9:16:00 AM,81.8,81.9,81.75,81.9,35106
11/29/2018 9:15:00 AM,82.15,82.15,81.6,81.8,138500
11/28/2018 3:29:00 PM,81.6,81.75,81.5,81.6,28564
11/28/2018 3:28:00 PM,81.6,81.65,81.55,81.55,23158
11/28/2018 3:27:00 PM,81.6,81.7,81.55,81.6,15004
11/28/2018 3:26:00 PM,81.6,81.7,81.6,81.7,10134
11/28/2018 3:25:00 PM,81.6,81.7,81.6,81.6,19223
11/28/2018 3:24:00 PM,81.85,81.85,81.6,81.7,13836
11/28/2018 3:23:00 PM,81.75,81.9,81.6,81.85,104010
11/28/2018 3:22:00 PM,81.8,81.85,81.65,81.75,109203
11/28/2018 3:21:00 PM,81.95,81.95,81.85,81.85,48497
11/28/2018 3:20:00 PM,81.95,81.95,81.9,81.9,41412
11/28/2018 3:19:00 PM,81.8,82,81.8,82,117808
11/28/2018 3:18:00 PM,81.65,81.85,81.6,81.8,93299
11/28/2018 3:17:00 PM,81.6,81.6,81.5,81.6,32618
11/28/2018 3:16:00 PM,81.5,81.6,81.5,81.55,59299
11/28/2018 3:15:00 PM,81.6,81.6,81.5,81.55,17284
11/28/2018 3:14:00 PM,81.5,81.6,81.45,81.6,36018
11/28/2018 3:13:00 PM,81.45,81.5,81.4,81.45,11627
11/28/2018 3:12:00 PM,81.45,81.5,81.4,81.45,26292
11/28/2018 3:11:00 PM,81.45,81.5,81.4,81.45,18829
11/28/2018 3:10:00 PM,81.55,81.55,81.4,81.4,8490
11/28/2018 3:09:00 PM,81.5,81.55,81.45,81.45,20711
11/28/2018 3:08:00 PM,81.55,81.55,81.45,81.5,16837
11/28/2018 3:07:00 PM,81.5,81.55,81.45,81.5,17311
11/28/2018 3:06:00 PM,81.55,81.6,81.45,81.5,23716
11/28/2018 3:05:00 PM,81.55,81.55,81.5,81.55,11177
11/28/2018 3:04:00 PM,81.6,81.6,81.5,81.5,5100
11/28/2018 3:03:00 PM,81.6,81.6,81.5,81.6,15298
11/28/2018 3:02:00 PM,81.6,81.6,81.5,81.55,4282
11/28/2018 3:01:00 PM,81.55,81.6,81.5,81.6,22079
11/28/2018 3:00:00 PM,81.65,81.65,81.5,81.5,46137
11/28/2018 2:59:00 PM,81.7,81.7,81.65,81.65,18225
11/28/2018 2:58:00 PM,81.65,81.7,81.6,81.65,18459
11/28/2018 2:57:00 PM,81.65,81.65,81.6,81.65,13357
11/28/2018 2:56:00 PM,81.8,81.8,81.6,81.65,24404
11/28/2018 2:55:00 PM,81.95,81.95,81.75,81.75,16147
11/28/2018 2:54:00 PM,81.95,81.95,81.75,81.9,16468
11/28/2018 2:53:00 PM,81.9,82,81.7,81.85,204182
11/28/2018 2:52:00 PM,81.85,81.9,81.8,81.9,26773
11/28/2018 2:51:00 PM,81.7,81.85,81.6,81.8,52952
11/28/2018 2:50:00 PM,81.45,81.7,81.3,81.6,59382
11/28/2018 2:49:00 PM,81.5,81.5,81.4,81.45,4659
11/28/2018 2:48:00 PM,81.5,81.55,81.45,81.45,19956
11/28/2018 2:47:00 PM,81.35,81.5,81.3,81.5,36226
11/28/2018 2:46:00 PM,81.35,81.35,81.3,81.3,6995
11/28/2018 2:45:00 PM,81.3,81.35,81.3,81.35,17669
11/28/2018 2:44:00 PM,81.35,81.35,81.3,81.35,40231
11/28/2018 2:43:00 PM,81.35,81.4,81.3,81.3,15540
11/28/2018 2:42:00 PM,81.4,81.4,81.3,81.4,86302
11/28/2018 2:41:00 PM,81.35,81.45,81.25,81.4,30501
11/28/2018 2:40:00 PM,81.5,81.6,81.4,81.45,39219
11/28/2018 2:39:00 PM,81.3,81.5,81.25,81.35,36699
11/28/2018 2:38:00 PM,81.15,81.3,81.15,81.25,99137
11/28/2018 2:37:00 PM,81.1,81.1,81.05,81.1,18224
11/28/2018 2:36:00 PM,81.1,81.1,81.05,81.05,2304
11/28/2018 2:35:00 PM,81.15,81.15,81.05,81.05,3087
11/28/2018 2:34:00 PM,81.15,81.15,81.05,81.15,3144
11/28/2018 2:33:00 PM,81.15,81.15,81.05,81.15,7760
11/28/2018 2:32:00 PM,81.3,81.3,81.05,81.15,43044
11/28/2018 2:31:00 PM,81.1,81.3,81.05,81.2,44933
11/28/2018 2:30:00 PM,80.95,81.1,80.85,81.05,78681
11/28/2018 2:29:00 PM,80.8,80.9,80.65,80.85,29071
11/28/2018 2:28:00 PM,80.8,80.8,80.75,80.75,6221
11/28/2018 2:27:00 PM,80.75,80.8,80.7,80.8,14787
11/28/2018 2:26:00 PM,80.6,80.8,80.6,80.75,62635
11/28/2018 2:25:00 PM,80.6,80.75,80.6,80.6,152686
11/28/2018 2:24:00 PM,80.85,80.9,80.65,80.75,359888
11/28/2018 2:23:00 PM,80.8,81,80.75,80.85,188302
11/28/2018 2:22:00 PM,81,81,80.75,80.85,346508
11/28/2018 2:21:00 PM,80.95,81,80.9,81,150792
11/28/2018 2:20:00 PM,80.95,81,80.95,80.95,1323
11/28/2018 2:19:00 PM,81.05,81.05,80.95,80.95,27227
11/28/2018 2:18:00 PM,81,81.05,80.95,81.05,18065
11/28/2018 2:17:00 PM,80.95,81,80.9,80.95,10899
11/28/2018 2:16:00 PM,81.1,81.1,80.9,80.95,71888
11/28/2018 2:15:00 PM,81,81.1,81,81.05,17960
11/28/2018 2:14:00 PM,81.05,81.05,81,81.05,40862
11/28/2018 2:13:00 PM,81,81.15,81,81,82596
11/28/2018 2:12:00 PM,81,81.1,80.95,81,85707
11/28/2018 2:11:00 PM,81.05,81.05,80.9,80.95,38164
11/28/2018 2:10:00 PM,80.95,81.05,80.9,81,68949
11/28/2018 2:09:00 PM,80.95,81,80.9,80.9,36484
11/28/2018 2:08:00 PM,80.95,80.95,80.9,80.95,8271
11/28/2018 2:07:00 PM,81,81.05,80.9,80.9,143176
11/28/2018 2:06:00 PM,81,81,80.95,80.95,20324
11/28/2018 2:05:00 PM,81,81.05,80.9,80.9,49820
11/28/2018 2:04:00 PM,80.95,81.05,80.95,81,82066
11/28/2018 2:03:00 PM,81.3,81.35,80.95,80.95,347013
11/28/2018 2:02:00 PM,81.3,81.35,81.3,81.3,36118
11/28/2018 2:01:00 PM,81.3,81.35,81.3,81.3,7926
11/28/2018 2:00:00 PM,81.4,81.4,81.3,81.3,9582
11/28/2018 1:59:00 PM,81.4,81.45,81.35,81.4,9868
11/28/2018 1:58:00 PM,81.45,81.5,81.4,81.4,2870
11/28/2018 1:57:00 PM,81.65,81.65,81.45,81.45,36061
11/28/2018 1:56:00 PM,81.6,81.65,81.6,81.6,1627
11/28/2018 1:55:00 PM,81.6,81.65,81.55,81.6,7664
11/28/2018 1:54:00 PM,81.55,81.65,81.55,81.6,8112
11/28/2018 1:53:00 PM,81.35,81.65,81.35,81.55,74063
11/28/2018 1:52:00 PM,81.4,81.4,81.3,81.35,37306
11/28/2018 1:51:00 PM,81.45,81.5,81.4,81.4,12033
11/28/2018 1:50:00 PM,81.4,81.5,81.4,81.45,11565
11/28/2018 1:49:00 PM,81.35,81.45,81.35,81.4,7272
11/28/2018 1:48:00 PM,81.35,81.35,81.3,81.35,1079
11/28/2018 1:47:00 PM,81.3,81.35,81.3,81.35,24695
11/28/2018 1:46:00 PM,81.35,81.35,81.3,81.3,3872
11/28/2018 1:45:00 PM,81.3,81.35,81.25,81.35,5877
11/28/2018 1:44:00 PM,81.25,81.3,81.2,81.25,6575
11/28/2018 1:43:00 PM,81.25,81.3,81.2,81.2,1301
11/28/2018 1:42:00 PM,81.25,81.25,81.2,81.25,2458
11/28/2018 1:41:00 PM,81.25,81.3,81.2,81.3,28713
11/28/2018 1:40:00 PM,81.2,81.25,81.2,81.25,42409
11/28/2018 1:39:00 PM,81.3,81.3,81.2,81.2,3239
11/28/2018 1:38:00 PM,81.2,81.3,81.2,81.3,14138
11/28/2018 1:37:00 PM,81.3,81.3,81.2,81.2,1445
11/28/2018 1:36:00 PM,81.25,81.3,81.25,81.3,395
11/28/2018 1:35:00 PM,81.2,81.3,81.2,81.25,6444
11/28/2018 1:34:00 PM,81.25,81.3,81.2,81.2,2304
11/28/2018 1:33:00 PM,81.3,81.3,81.2,81.25,8239
11/28/2018 1:32:00 PM,81.25,81.35,81.2,81.3,20964
11/28/2018 1:31:00 PM,81.2,81.25,81.15,81.25,12981
11/28/2018 1:30:00 PM,81.2,81.2,81.15,81.2,44366
11/28/2018 1:29:00 PM,81.15,81.2,81.15,81.2,9347
