Date,Nifty Bank O,Nifty Bank H,Nifty Bank L,Nifty Bank C,Nifty Bank V
11/19/2018 9:37:00 AM,26257.4,26262.75,26245.3,26245.3,0
11/19/2018 9:36:00 AM,26262.05,26269.05,26257.05,26261.55,0
11/19/2018 9:35:00 AM,26284.45,26284.55,26256.9,26261.6,0
11/19/2018 9:34:00 AM,26295.3,26295.3,26275.6,26279.8,0
11/19/2018 9:33:00 AM,26313.25,26313.25,26292.7,26294.95,0
11/19/2018 9:32:00 AM,26315.35,26323.95,26300.6,26313.55,0
11/19/2018 9:31:00 AM,26312.4,26325.4,26309.45,26314.65,0
11/19/2018 9:30:00 AM,26312.1,26319.7,26303.1,26314.05,0
11/19/2018 9:29:00 AM,26308.6,26312.45,26294.15,26311.4,0
11/19/2018 9:28:00 AM,26315.4,26320.7,26307.15,26307.15,0
11/19/2018 9:27:00 AM,26314.9,26326.25,26309.15,26316.7,0
11/19/2018 9:26:00 AM,26311.1,26325.4,26304.75,26311.5,0
11/19/2018 9:25:00 AM,26306.5,26312.25,26298.05,26310.9,0
11/19/2018 9:24:00 AM,26280.2,26309,26273.65,26306.75,0
11/19/2018 9:23:00 AM,26298.55,26303.65,26275.75,26277.95,0
11/19/2018 9:22:00 AM,26322.5,26322.5,26295.25,26295.25,0
11/19/2018 9:21:00 AM,26313.9,26322.5,26302.85,26320.25,0
11/19/2018 9:20:00 AM,26278.05,26310.4,26278.05,26310.4,0
11/19/2018 9:19:00 AM,26288.9,26293.65,26274.55,26284.75,0
11/19/2018 9:18:00 AM,26298,26308.45,26280.2,26289.7,0
11/19/2018 9:17:00 AM,26288.15,26297.6,26272.75,26297.6,0
11/19/2018 9:16:00 AM,26307.2,26307.2,26269,26285.95,0
11/19/2018 9:15:00 AM,26364.6,26372.3,26295.5,26303.25,0
