Date,Nifty 50 O,Nifty 50 H,Nifty 50 L,Nifty 50 C,Nifty 50 V
11/21/2018 9:22:00 AM,10648.5,10658.85,10646.95,10658.85,0
11/21/2018 9:21:00 AM,10649.9,10651.8,10646.8,10649.35,0
11/21/2018 9:20:00 AM,10647.25,10649.95,10646.2,10649.1,0
11/21/2018 9:19:00 AM,10650.65,10652.5,10646.9,10648.25,0
11/21/2018 9:18:00 AM,10648.65,10651.25,10645.1,10651.1,0
11/21/2018 9:17:00 AM,10638.2,10649.35,10637.85,10648.25,0
11/21/2018 9:16:00 AM,10658.1,10658.1,10638.5,10638.65,0
11/21/2018 9:15:00 AM,10670.95,10670.95,10656.4,10657.7,0
11/20/2018 3:29:00 PM,10648.55,10651.25,10645.05,10647.55,0
11/20/2018 3:28:00 PM,10651.5,10653.25,10648.75,10649.1,0
11/20/2018 3:27:00 PM,10655.85,10655.85,10651.45,10651.45,0
11/20/2018 3:26:00 PM,10656.7,10657.25,10655.35,10655.7,0
11/20/2018 3:25:00 PM,10653.15,10657.15,10652.75,10656.8,0
11/20/2018 3:24:00 PM,10648.9,10652.7,10647.8,10652.7,0
11/20/2018 3:23:00 PM,10652.1,10652.1,10647.45,10648.3,0
11/20/2018 3:22:00 PM,10648.9,10652.7,10648.7,10651.85,0
11/20/2018 3:21:00 PM,10649.7,10650.35,10646.8,10649.15,0
11/20/2018 3:20:00 PM,10651.95,10652.65,10649.65,10649.65,0
11/20/2018 3:19:00 PM,10650.8,10652.25,10650,10651.65,0
11/20/2018 3:18:00 PM,10656.65,10656.65,10651.15,10651.2,0
11/20/2018 3:17:00 PM,10652.1,10658.05,10651.8,10656.2,0
11/20/2018 3:16:00 PM,10657.5,10658.15,10648.8,10652.55,0
11/20/2018 3:15:00 PM,10662.05,10663.25,10657.25,10657.25,0
11/20/2018 3:14:00 PM,10661.2,10663.7,10660.25,10661.9,0
11/20/2018 3:13:00 PM,10662.55,10664.2,10660.8,10661.15,0
11/20/2018 3:12:00 PM,10664.05,10665.55,10661.7,10662.4,0
11/20/2018 3:11:00 PM,10665.85,10669.4,10663.2,10664.05,0
11/20/2018 3:10:00 PM,10663.25,10667.4,10662.55,10665.9,0
11/20/2018 3:09:00 PM,10668.8,10668.8,10663,10663.75,0
11/20/2018 3:08:00 PM,10670.5,10671.2,10667.95,10667.95,0
11/20/2018 3:07:00 PM,10669.45,10670.5,10668,10670.25,0
11/20/2018 3:06:00 PM,10670.5,10671.4,10669.3,10669.85,0
11/20/2018 3:05:00 PM,10664.7,10670.6,10664.65,10670.55,0
11/20/2018 3:04:00 PM,10663.35,10665.65,10663,10664.7,0
11/20/2018 3:03:00 PM,10660.85,10663.65,10660.2,10663.55,0
11/20/2018 3:02:00 PM,10656.65,10660.4,10656.6,10659.7,0
11/20/2018 3:01:00 PM,10649.9,10656.25,10649.5,10656.25,0
11/20/2018 3:00:00 PM,10644,10649.85,10642.9,10649.6,0
11/20/2018 2:59:00 PM,10646.7,10647.45,10642.9,10643.05,0
11/20/2018 2:58:00 PM,10646.25,10648.05,10646.25,10646.8,0
11/20/2018 2:57:00 PM,10648.75,10649.05,10646.25,10646.25,0
11/20/2018 2:56:00 PM,10652.4,10652.75,10648.95,10649.05,0
11/20/2018 2:55:00 PM,10654.15,10654.7,10652.85,10652.85,0
11/20/2018 2:54:00 PM,10655.1,10656.3,10654.2,10654.3,0
11/20/2018 2:53:00 PM,10654.6,10655.8,10653.85,10655.1,0
11/20/2018 2:52:00 PM,10658.05,10659,10654.25,10654.35,0
11/20/2018 2:51:00 PM,10657.05,10659.1,10655.05,10658.35,0
11/20/2018 2:50:00 PM,10656.2,10657.2,10655.25,10657.2,0
11/20/2018 2:49:00 PM,10653.7,10656.9,10653.7,10656.25,0
11/20/2018 2:48:00 PM,10649.4,10654.9,10649.4,10653.65,0
11/20/2018 2:47:00 PM,10645.3,10650.8,10645.2,10650.05,0
11/20/2018 2:46:00 PM,10642.6,10645.35,10641.55,10645.1,0
11/20/2018 2:45:00 PM,10645.5,10645.5,10642.3,10642.75,0
11/20/2018 2:44:00 PM,10644.3,10646.35,10644,10645.5,0
11/20/2018 2:43:00 PM,10641.7,10645.05,10641,10644.35,0
11/20/2018 2:42:00 PM,10647.25,10648.45,10641.25,10641.75,0
11/20/2018 2:41:00 PM,10647.65,10647.95,10646.2,10647.5,0
11/20/2018 2:40:00 PM,10649.45,10650.95,10647.75,10647.8,0
11/20/2018 2:39:00 PM,10649.5,10650.6,10648.2,10649.85,0
11/20/2018 2:38:00 PM,10650.65,10651.3,10649.45,10649.75,0
11/20/2018 2:37:00 PM,10654.8,10655.15,10650.25,10650.7,0
11/20/2018 2:36:00 PM,10652.7,10656,10652.35,10654.95,0
11/20/2018 2:35:00 PM,10652.25,10653.7,10651.85,10652.2,0
11/20/2018 2:34:00 PM,10649.75,10652.65,10648.7,10652.45,0
11/20/2018 2:33:00 PM,10649.65,10649.95,10647.9,10649.75,0
11/20/2018 2:32:00 PM,10650.45,10653.1,10649.55,10649.55,0
11/20/2018 2:31:00 PM,10654.15,10654.65,10650.3,10650.3,0
11/20/2018 2:30:00 PM,10655.95,10655.95,10651.7,10654.1,0
11/20/2018 2:29:00 PM,10659.95,10660.7,10655.55,10655.9,0
11/20/2018 2:28:00 PM,10656.6,10660.55,10656.1,10660,0
11/20/2018 2:27:00 PM,10659.5,10659.5,10656.35,10656.45,0
11/20/2018 2:26:00 PM,10663,10664.2,10658.5,10659.95,0
11/20/2018 2:25:00 PM,10666.3,10667.05,10662.7,10663.6,0
11/20/2018 2:24:00 PM,10666.55,10668.55,10665.8,10666.8,0
11/20/2018 2:23:00 PM,10661.5,10666.8,10661.5,10666.3,0
11/20/2018 2:22:00 PM,10661.65,10663.35,10659.65,10661.35,0
11/20/2018 2:21:00 PM,10661.8,10662.35,10660.05,10661.4,0
11/20/2018 2:20:00 PM,10670.4,10670.4,10661.75,10662.15,0
11/20/2018 2:19:00 PM,10669.25,10670.85,10669.1,10670.5,0
11/20/2018 2:18:00 PM,10668.8,10670.3,10668,10669.4,0
11/20/2018 2:17:00 PM,10671.75,10671.9,10668.65,10668.8,0
11/20/2018 2:16:00 PM,10669.2,10672.3,10669.2,10671.5,0
11/20/2018 2:15:00 PM,10672,10672.25,10668.5,10668.5,0
11/20/2018 2:14:00 PM,10667.05,10674.05,10667.05,10672.85,0
11/20/2018 2:13:00 PM,10667.8,10668.05,10665.35,10666.65,0
11/20/2018 2:12:00 PM,10666.3,10670.1,10666.3,10667.65,0
11/20/2018 2:11:00 PM,10666.75,10667.45,10665.1,10666.7,0
11/20/2018 2:10:00 PM,10669.25,10669.95,10664.95,10665.7,0
11/20/2018 2:09:00 PM,10673.65,10673.7,10669.3,10669.5,0
11/20/2018 2:08:00 PM,10671.4,10674.25,10670.45,10673.2,0
11/20/2018 2:07:00 PM,10676.05,10676.6,10671.35,10671.4,0
11/20/2018 2:06:00 PM,10672.75,10676.45,10672.4,10675.9,0
11/20/2018 2:05:00 PM,10675.35,10675.65,10671.85,10673,0
11/20/2018 2:04:00 PM,10680.9,10682.25,10674.15,10675,0
11/20/2018 2:03:00 PM,10685.25,10685.55,10681,10681,0
11/20/2018 2:02:00 PM,10684.65,10685.65,10683.6,10684.95,0
11/20/2018 2:01:00 PM,10688.05,10688.2,10684.7,10684.7,0
11/20/2018 2:00:00 PM,10684.35,10687.9,10684,10687.55,0
11/20/2018 1:59:00 PM,10685.25,10686,10683.4,10684.45,0
11/20/2018 1:58:00 PM,10686,10686.75,10685.45,10685.45,0
11/20/2018 1:57:00 PM,10686.95,10688.8,10686.1,10686.1,0
11/20/2018 1:56:00 PM,10690.1,10690.6,10686.05,10686.8,0
11/20/2018 1:55:00 PM,10691.55,10693,10689.7,10689.7,0
11/20/2018 1:54:00 PM,10690.4,10691.95,10689.85,10691.5,0
11/20/2018 1:53:00 PM,10687.95,10690.35,10687.75,10690.3,0
11/20/2018 1:52:00 PM,10689.7,10689.9,10687.4,10687.7,0
11/20/2018 1:51:00 PM,10690.65,10691.05,10687,10689.45,0
11/20/2018 1:50:00 PM,10687.6,10690.85,10687.5,10690.85,0
11/20/2018 1:49:00 PM,10684.9,10688.75,10684.6,10687.7,0
11/20/2018 1:48:00 PM,10677.95,10685.2,10677.85,10684.85,0
11/20/2018 1:47:00 PM,10678.7,10679.15,10677.35,10677.95,0
11/20/2018 1:46:00 PM,10681.6,10681.75,10678,10678.7,0
11/20/2018 1:45:00 PM,10682.9,10684.45,10681.1,10681.9,0
11/20/2018 1:44:00 PM,10682.9,10683.2,10680.45,10683.2,0
11/20/2018 1:43:00 PM,10682.1,10684.25,10682.1,10682.8,0
11/20/2018 1:42:00 PM,10681.85,10682.75,10680.5,10682.4,0
11/20/2018 1:41:00 PM,10682.1,10682.35,10680.5,10681.95,0
11/20/2018 1:40:00 PM,10682.5,10684.45,10681.35,10682.45,0
11/20/2018 1:39:00 PM,10685.6,10685.9,10680.3,10682.4,0
11/20/2018 1:38:00 PM,10682.15,10686.25,10682.15,10685.45,0
11/20/2018 1:37:00 PM,10679.6,10684,10679.6,10682.5,0
11/20/2018 1:36:00 PM,10684.85,10684.85,10678.8,10679.9,0
11/20/2018 1:35:00 PM,10691.55,10692.15,10685.1,10685.25,0
11/20/2018 1:34:00 PM,10693.35,10693.7,10690.5,10691.6,0
11/20/2018 1:33:00 PM,10692.6,10695.25,10691.45,10693.7,0
11/20/2018 1:32:00 PM,10695.2,10695.45,10692.35,10692.4,0
11/20/2018 1:31:00 PM,10698.9,10698.9,10694.1,10695.4,0
11/20/2018 1:30:00 PM,10699.4,10700.5,10699.15,10699.6,0
11/20/2018 1:29:00 PM,10700.4,10701.5,10698.75,10699.85,0
11/20/2018 1:28:00 PM,10697.95,10701.95,10697.9,10700.35,0
11/20/2018 1:27:00 PM,10699.85,10699.85,10697.7,10698.3,0
11/20/2018 1:26:00 PM,10703,10703,10699.55,10699.85,0
11/20/2018 1:25:00 PM,10704.3,10704.65,10701.4,10702.25,0
11/20/2018 1:24:00 PM,10702.2,10704.3,10702.1,10704.3,0
11/20/2018 1:23:00 PM,10703.7,10703.9,10701.4,10701.7,0
11/20/2018 1:22:00 PM,10701.8,10705.1,10701.6,10703.65,0
11/20/2018 1:21:00 PM,10701.25,10702.2,10699.3,10701.8,0
11/20/2018 1:20:00 PM,10706.05,10706.35,10700.95,10701.55,0
11/20/2018 1:19:00 PM,10704.25,10706.2,10701.25,10706.2,0
11/20/2018 1:18:00 PM,10700.75,10704.2,10699.95,10703.95,0
11/20/2018 1:17:00 PM,10697.15,10701.25,10696.85,10701,0
11/20/2018 1:16:00 PM,10697.45,10699.5,10697.25,10697.25,0
11/20/2018 1:15:00 PM,10694.85,10697.75,10694.85,10697.75,0
11/20/2018 1:14:00 PM,10696.95,10697.65,10693.95,10695.05,0
11/20/2018 1:13:00 PM,10693.05,10696.9,10693.05,10696.75,0
11/20/2018 1:12:00 PM,10688.65,10693.75,10687.75,10693.3,0
11/20/2018 1:11:00 PM,10692.25,10692.35,10686.6,10687.85,0
11/20/2018 1:10:00 PM,10701.3,10701.35,10692.25,10692.55,0
11/20/2018 1:09:00 PM,10701.55,10702.35,10700.05,10700.85,0
11/20/2018 1:08:00 PM,10700.9,10702.1,10698.9,10701.55,0
11/20/2018 1:07:00 PM,10701.35,10701.65,10699.9,10700.75,0
11/20/2018 1:06:00 PM,10703,10703.3,10700.9,10700.95,0
11/20/2018 1:05:00 PM,10704.85,10704.9,10702.3,10702.95,0
11/20/2018 1:04:00 PM,10707.9,10708.6,10704.65,10704.65,0
11/20/2018 1:03:00 PM,10709.55,10710.3,10707.7,10707.9,0
11/20/2018 1:02:00 PM,10708.95,10710.35,10708,10709.55,0
11/20/2018 1:01:00 PM,10706.45,10709.1,10706.45,10708.6,0
11/20/2018 1:00:00 PM,10703.25,10706.75,10701.9,10706.75,0
11/20/2018 12:59:00 PM,10704.15,10704.9,10702.75,10703.2,0
11/20/2018 12:58:00 PM,10702.9,10705.95,10701.45,10704.25,0
11/20/2018 12:57:00 PM,10703.25,10703.4,10700.55,10702.8,0
11/20/2018 12:56:00 PM,10703.85,10703.9,10701.15,10703.2,0
11/20/2018 12:55:00 PM,10700.75,10704.65,10700.2,10703.7,0
11/20/2018 12:54:00 PM,10699.15,10701.2,10698.1,10700.4,0
11/20/2018 12:53:00 PM,10699.35,10700.9,10698.75,10699,0
11/20/2018 12:52:00 PM,10699.35,10699.8,10696.45,10699.2,0
11/20/2018 12:51:00 PM,10704.85,10704.85,10699.35,10699.35,0
11/20/2018 12:50:00 PM,10707.15,10707.75,10704.45,10704.45,0
11/20/2018 12:49:00 PM,10707,10707.4,10705.7,10706.95,0
11/20/2018 12:48:00 PM,10704.85,10707.65,10704.8,10707,0
11/20/2018 12:47:00 PM,10705.05,10706.15,10703.3,10705.6,0
11/20/2018 12:46:00 PM,10706,10707.6,10705.2,10705.2,0
11/20/2018 12:45:00 PM,10710.15,10710.4,10705.35,10706.15,0
11/20/2018 12:44:00 PM,10713.8,10714.1,10709.9,10710,0
11/20/2018 12:43:00 PM,10715.75,10716.45,10713.65,10713.7,0
11/20/2018 12:42:00 PM,10716.15,10717.4,10715.3,10715.75,0
11/20/2018 12:41:00 PM,10718.75,10718.75,10715.6,10716.25,0
11/20/2018 12:40:00 PM,10719.8,10720.65,10718.2,10718.7,0
11/20/2018 12:39:00 PM,10721.35,10721.35,10719.45,10719.8,0
11/20/2018 12:38:00 PM,10717.8,10721.65,10717.8,10721.35,0
11/20/2018 12:37:00 PM,10716.2,10718.1,10714.8,10717.65,0
11/20/2018 12:36:00 PM,10714.3,10717.7,10714.2,10716.15,0
11/20/2018 12:35:00 PM,10715.5,10715.85,10713.7,10714.25,0
11/20/2018 12:34:00 PM,10717.3,10717.55,10714.65,10715.05,0
11/20/2018 12:33:00 PM,10716.5,10719.1,10716.5,10716.6,0
11/20/2018 12:32:00 PM,10718.6,10719.15,10717.05,10717.25,0
11/20/2018 12:31:00 PM,10718.75,10719.7,10718.1,10718.65,0
11/20/2018 12:30:00 PM,10718.2,10719.85,10717.65,10718.95,0
11/20/2018 12:29:00 PM,10720.15,10720.15,10717.95,10718.2,0
11/20/2018 12:28:00 PM,10720,10721.25,10718.85,10720.7,0
11/20/2018 12:27:00 PM,10719.15,10721.05,10718.55,10720.2,0
